"value";"rent";"ftotinc";"eldch";"yngch";"age";"occscore";"sei";"inctot";"incwage";"incbus";"incss";"incwelfr";"incother";"poverty";"gq";"gqtypeg";"farm";"ownershg";"nfams";"ncouples";"nmothers";"nfathers";"momloc";"stepmom";"momrule";"poploc";"steppop";"poprule";"sploc";"sprule";"famsize";"nchild";"nchlt5";"famunit";"nsibs";"relateg";"sex";"raceg";"marst";"chborn";"school";"educrec";"schltype";"empstatg";"labforce";"classwkg";"wkswork2";"hrswork2";"yrlastwk";"workedyr";"incfarm";"migrat5g";"movedin";"vetstat";"binaryClass"
137500;0;39000;99;99;22;24;19;39000;39000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Never_married_single";"No_children";"No_not_in_school";"Grade_12";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"48-49_weeks";"30-34_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"2";"No_Service";"P"
999999;875;18000;99;99;24;22;51;16150;16000;0;0;0;0;250;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"Partner_friend_visitor";"Female";"White";"Never_married_single";"No_children";"Yes_in_school";"1_to_3_years_of_college";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"41-48_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
999999;1000;20000;99;99;25;61;93;11200;11200;0;0;0;0;174;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"Partner_friend_visitor";"Male";"White";"Never_married_single";"No_children";"Yes_in_school";"4+_years_of_college";"Private_school_(19601990)";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"14-26_weeks";"40_hours";"Worked_previous_yr";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
999999;487;9600;99;99;14;0;0;0;999999;999999;99999;99999;99999;76;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"4";"0";"0";"1";"2";"Child";"Female";"White";"Never_married_single";"No_children";"Yes_in_school";"Grade_5-8";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"999999";"Moved_place_not_reported";"0";"No_Service";"P"
999999;875;84000;99;99;44;41;72;54000;54000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"1_to_3_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"41-48_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"1";"No_Service";"P"
4e+05;0;64200;27;25;52;20;8;48000;48000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"2";"4";"2";"0";"1";"0";"Spouse";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"Grade_12";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"40-47_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
999999;625;17000;1;1;30;34;49;17000;17000;0;0;0;0;199;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"1";"0";"Head_Householder";"Male";"White";"Never_married_single";"No_children";"No_not_in_school";"Grade_9";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"1";"No_Service";"P"
350000;0;142985;0;0;28;24;44;14985;14985;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"5";"1";"6";"1";"1";"1";"0";"Sibling-in-Law";"Male";"Other_Asian_or_Pacific";"Married_spouse_present";"No_children";"No_not_in_school";"1_to_3_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
4e+05;0;141000;0;0;39;41;68;125000;115000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"2";"1";"3";"1";"1";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"4+_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"2";"No_Service";"P"
999999;40;350;99;99;15;0;0;0;999999;999999;0;0;0;4;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"3";"0";"0";"1";"1";"Child";"Male";"White";"Never_married_single";"No_children";"Yes_in_school";"Grade_11";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"999999";"Moved_place_not_reported";"0";"No_Service";"P"
275000;0;75973;99;99;64;28;48;59100;58000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"4+_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Same_house";"6";"Yes";"P"
999999;462;15000;99;99;25;23;45;15000;15000;0;0;0;0;233;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Never_married_single";"No_children";"No_not_in_school";"Grade_12";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"40-47_weeks";"40_hours";"Worked_previous_yr";"Yes";"0";"Moved_place_not_reported";"5";"No_Service";"P"
225000;0;64816;99;99;28;36;66;48000;0;45000;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"0";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"Head_Householder";"Female";"White";"Never_married_single";"No_children";"No_not_in_school";"4+_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Self-employed";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"2";"No_Service";"P"
999999;675;8000;99;99;31;20;8;6000;6000;0;0;0;0;93;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"Partner_friend_visitor";"Male";"Black_Negro";"Never_married_single";"No_children";"No_not_in_school";"1_to_3_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"15-29_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"N"
999999;537;40600;99;99;46;22;15;11500;11500;0;0;0;0;178;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"5";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"Partner_friend_visitor";"Male";"White";"Never_married_single";"No_children";"No_not_in_school";"Grade_1-4";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"48-49_weeks";"15-29_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
999999;575;27000;99;99;21;17;11;6000;6000;0;0;0;0;211;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"4";"0";"0";"1";"0";"Child";"Male";"White";"Never_married_single";"No_children";"No_not_in_school";"Grade_5-8";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"14-26_weeks";"15-29_hours";"Never_worked";"Yes";"0";"Same_house";"0";"No_Service";"P"
187500;0;28775;99;99;78;0;0;14030;0;0;6323;0;0;384;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"0";"0";"1";"0";"Spouse";"Female";"White";"Married_spouse_present";"1_child";"No_not_in_school";"Grade_12";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Worked_more_than_10_yrs_ago";"No";"0";"Same_house";"0";"No_Service";"P"
999999;575;6240;99;99;7;0;0;0;999999;999999;99999;99999;99999;62;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"3";"0";"0";"1";"1";"Child";"Male";"White";"Never_married_single";"No_children";"Yes_in_school";"Grade_1-4";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"999999";"Moved_place_not_reported";"0";"No_Service";"P"
67500;0;59800;99;99;19;41;68;10000;10000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"3";"0";"0";"1";"0";"Child";"Female";"White";"Never_married_single";"No_children";"No_not_in_school";"Grade_12";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
350000;0;900;99;99;72;20;9;900;900;0;0;0;0;12;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"0";"0";"1";"0";"Head_Householder";"Male";"Black_Negro";"Married_spouse_present";"No_children";"No_not_in_school";"Grade_12";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"14-26_weeks";"40_hours";"Worked_current_yr";"Yes";"0";"Same_house";"7";"Yes";"P"
999999;1000;40000;99;99;29;41;68;40000;40000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Never_married_single";"No_children";"Yes_in_school";"1_to_3_years_of_college";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"60+_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"1";"No_Service";"P"
4e+05;0;50000;4;2;34;39;73;50000;50000;0;0;0;0;398;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"2";"1";"4";"2";"2";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"4+_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"49-59_hours";"Never_worked";"Yes";"0";"Same_house";"2";"No_Service";"P"
999999;875;52000;99;99;4;0;0;0;999999;999999;99999;99999;99999;314;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"6";"0";"0";"1";"3";"Child";"Male";"Black_Negro";"Never_married_single";"No_children";"No_not_in_school";"None_or_preschool";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"999999";"Moved_place_not_reported";"0";"No_Service";"P"
225000;0;38000;11;5;36;0;0;0;0;0;0;0;0;257;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"5";"3";"0";"1";"0";"Spouse";"Female";"White";"Married_spouse_present";"3";"No_not_in_school";"Grade_5-8";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"No";"0";"Same_house";"0";"No_Service";"P"
187500;0;60000;99;99;28;33;48;30000;30000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"Yes_in_school";"1_to_3_years_of_college";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"60+_hours";"Never_worked";"Yes";"0";"Same_house";"1";"No_Service";"P"
187500;0;65500;99;99;1;0;0;0;999999;999999;99999;99999;99999;301;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"2";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"8";"0";"0";"1";"2";"Child";"Female";"White";"Never_married_single";"No_children";"No_not_in_school";"1_to_3_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"999999";"Moved_place_not_reported";"0";"No_Service";"P"
999999;0;999999;99;99;48;0;0;8500;0;0;0;8500;0;0;"Other_group_quarters";"Non-institutional_GQ_(1940_1950_1990)";"Non-Farm";"Rented";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"Other_non-relatives";"Male";"Black_Negro";"Never_married_single";"No_children";"Yes_in_school";"Grade_10";"Public_school";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Worked_6-10_yrs_ago";"No";"0";"Same_house";"0";"No_Service";"P"
162500;0;42494;99;99;62;24;19;35235;31887;0;916;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"Grade_12";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"27-39_weeks";"40_hours";"Worked_previous_yr";"Yes";"0";"Moved_place_not_reported";"2";"Yes";"P"
4e+05;0;40000;99;99;11;0;0;0;999999;999999;99999;99999;99999;270;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"5";"0";"0";"1";"2";"Child";"Male";"Japanese";"Never_married_single";"No_children";"Yes_in_school";"Grade_1-4";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"999999";"Same_house";"0";"No_Service";"P"
999999;387;0;99;99;61;0;0;0;0;0;0;0;0;1;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"3";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"Yes_in_school";"Grade_5-8";"Public_school";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Worked_6-10_yrs_ago";"No";"0";"Same_house";"6";"No_Service";"P"
4e+05;0;324516;10;10;38;61;93;197516;195516;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"2";"1";"3";"1";"0";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"4+_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"2";"Yes";"P"
162500;0;13546;99;99;84;0;0;10330;0;0;7728;0;0;181;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"2";"0";"0";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"Grade_5-8";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Worked_more_than_10_yrs_ago";"No";"0";"Same_house";"8";"No_Service";"P"
999999;675;26836;99;99;65;0;0;7224;0;0;0;7224;0;136;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"1";"0";"Other_relatives";"Female";"Other_Asian_or_Pacific";"Widowed";"1_child";"No_not_in_school";"Grade_5-8";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"No";"0";"Moved_place_not_reported";"0";"No_Service";"P"
999999;512;16400;99;99;17;18;44;1700;1700;0;0;0;0;62;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"2";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"9";"0";"0";"1";"5";"Child";"Male";"White";"Never_married_single";"No_children";"Yes_in_school";"Grade_11";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"14-26_weeks";"15-29_hours";"Never_worked";"Yes";"0";"Same_house";"0";"No_Service";"P"
112500;0;21000;12;10;40;17;26;1000;1000;0;0;0;0;167;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"4";"2";"0";"1";"0";"Spouse";"Female";"White";"Married_spouse_present";"4";"No_not_in_school";"None_or_preschool";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"27-39_weeks";"1-14_hours";"Never_worked";"Yes";"0";"Same_house";"0";"No_Service";"N"
999999;487;7200;6;2;22;22;18;7200;7200;0;0;0;0;49;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"3";"1";"0";"Head_Householder";"Female";"White";"Never_married_single";"4";"No_not_in_school";"Grade_9";"Not_enrolled";"Not_in_labor_force";"No_not_in_labor_force";"Works_for_wages_salary";"14-26_weeks";"40_hours";"Worked_current_yr";"Yes";"0";"Moved_place_not_reported";"1";"No_Service";"P"
4e+05;0;80000;3;2;31;24;47;60000;60000;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"2";"1";"4";"2";"2";"1";"0";"Head_Householder";"Male";"White";"Married_spouse_present";"No_children";"No_not_in_school";"4+_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"2";"No_Service";"P"
4e+05;0;119584;99;99;40;41;77;58396;57196;0;0;0;0;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"2";"0";"0";"1";"0";"Head_Householder";"Female";"White";"Married_spouse_present";"No_children";"Yes_in_school";"Grade_12";"Private_school_(19601990)";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"2";"No_Service";"P"
225000;0;32318;99;99;19;20;8;6000;6000;0;0;0;0;213;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"5";"0";"0";"1";"2";"Child";"Male";"White";"Never_married_single";"No_children";"Yes_in_school";"1_to_3_years_of_college";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Worked_current_yr";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
999999;537;33968;99;99;22;23;18;12000;12000;0;0;0;0;186;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Rented";"3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"Partner_friend_visitor";"Male";"White";"Never_married_single";"No_children";"Yes_in_school";"Grade_5-8";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"41-48_hours";"Never_worked";"Yes";"0";"Moved_place_not_reported";"0";"No_Service";"P"
275000;0;33003;26;11;61;21;45;13521;11054;0;0;0;0;254;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"2";"2";"4";"2";"0";"1";"0";"Head_Householder";"Female";"White";"Married_spouse_present";"4";"No_not_in_school";"1_to_3_years_of_college";"Not_enrolled";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"48-49_weeks";"30-34_hours";"Never_worked";"Yes";"0";"Same_house";"7";"No_Service";"P"
4e+05;0;124615;99;99;7;0;0;0;999999;999999;99999;99999;99999;501;"HH_in_1970_definition_but_sampled_as_larger_unit";"NA_(household)";"Non-Farm";"Owned_or_being_bought_(loan)";"1";"1";"1";"1";"2";"0";"1";"1";"0";"1";"0";"0";"6";"0";"0";"1";"3";"Child";"Male";"Other_Asian_or_Pacific";"Never_married_single";"No_children";"Yes_in_school";"None_or_preschool";"Public_school";"Employed";"Yes_in_labor_force";"Works_for_wages_salary";"50-52_weeks";"40_hours";"Never_worked";"Yes";"999999";"Moved_place_not_reported";"0";"No_Service";"P"
